OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,Revenue,Profit,CustomerAge,CustomerGender
ORD00893,2024-09-11,East,Furniture,Chair,6,4919.65,29517.9,8753.99,20,Female
ORD00894,2024-12-26,South,Clothing,Jeans,3,1827.75,5483.25,2452.13,62,Male
ORD00895,2024-05-17,South,Electronics,Laptop,4,49904.07,199616.28,18797.21,55,Female
ORD00896,2025-10-27,South,Furniture,Chair,3,4706.19,14118.57,3282.25,43,Female
ORD00897,2025-10-06,East,Electronics,Smartphone,5,25882.63,129413.15,22520.47,58,Male
ORD00898,2024-01-27,South,Furniture,Sofa,3,34437.81,103313.43,30877.01,22,Female
ORD00899,2024-12-07,East,Electronics,Smartphone,2,25919.9,51839.8,6255.93,27,Male
ORD00900,2024-05-06,South,Furniture,Chair,1,4138.15,4138.15,758.66,51,Female
ORD00901,2025-09-14,North,Clothing,Jeans,2,1810.43,3620.86,1304.63,21,Male
ORD00902,2025-07-18,West,Furniture,Sofa,7,32764.71,229352.97,57721.67,48,Male
ORD00903,2025-08-04,East,Furniture,Chair,1,4667.99,4667.99,1160.62,21,Female
ORD00904,2025-05-29,East,Furniture,Table,7,12496.29,87474.03,26061.74,35,Female
ORD00905,2024-04-02,North,Furniture,Table,5,12325.52,61627.6,12069.72,22,Male
ORD00906,2024-01-11,West,Electronics,Smartphone,3,25376.58,76129.74,6734.32,61,Male
ORD00907,2025-02-19,North,Clothing,Jeans,8,1805.4,14443.2,5626.73,57,Male
ORD00908,2025-06-24,North,Electronics,Laptop,7,57228.51,400599.57,62079.63,56,Female
ORD00909,2024-02-22,West,Electronics,Headphones,4,2804.89,11219.56,1309.38,49,Female
ORD00910,2024-04-30,East,Electronics,Headphones,6,3281.84,19691.04,2240.76,37,Female
ORD00911,2024-11-08,North,Furniture,Chair,5,4241.76,21208.8,4990.99,47,Female
ORD00912,2024-12-24,South,Electronics,Laptop,6,49564.8,297388.8,37481.51,43,Female
ORD00913,2025-02-24,North,Electronics,Laptop,2,54238.84,108477.68,10821.13,49,Male
ORD00914,2024-07-05,East,Electronics,Headphones,5,2835.66,14178.3,1694.82,24,Female
ORD00915,2025-12-27,South,Clothing,Jeans,3,1670.35,5011.05,2138.29,25,Male
ORD00916,2025-11-13,South,Furniture,Chair,1,4170.31,4170.31,832.74,48,Female
ORD00917,2025-02-13,West,Electronics,Smartphone,7,24945.34,174617.38,22622.86,26,Male
ORD00918,2024-02-23,East,Electronics,Smartphone,1,23130.62,23130.62,2646.42,45,Male
ORD00919,2024-06-05,South,Clothing,T-Shirt,8,862.1,6896.8,2065.93,33,Female
ORD00920,2025-12-24,North,Electronics,Smartphone,5,27471.29,137356.45,14386.09,62,Male
ORD00921,2024-05-29,West,Furniture,Table,3,11350.52,34051.56,5303.7,19,Male
ORD00922,2024-08-15,East,Electronics,Smartphone,1,24401.76,24401.76,3233.16,45,Female
ORD00923,2024-12-25,West,Electronics,Laptop,7,56582.6,396078.2,43738.52,33,Female
ORD00924,2025-04-28,East,Electronics,Laptop,3,49949.78,149849.34,12769.12,56,Male
ORD00925,2025-11-16,North,Clothing,T-Shirt,3,855.41,2566.23,698.8,61,Male
ORD00926,2025-01-15,South,Furniture,Sofa,6,36689.04,220134.24,58736.49,59,Female
ORD00927,2024-02-12,South,Furniture,Table,7,11009.35,77065.45,18837.4,30,Female
ORD00928,2024-07-25,South,Electronics,Smartphone,2,27209.09,54418.18,7722.0,20,Male
ORD00929,2025-07-27,East,Furniture,Table,7,12121.19,84848.33,23890.01,41,Female
ORD00930,2024-01-23,South,Electronics,Smartphone,7,22838.54,159869.78,19488.19,56,Female
ORD00931,2025-02-11,West,Electronics,Headphones,5,2727.27,13636.35,1862.96,61,Male
ORD00932,2024-10-05,South,Electronics,Headphones,8,3150.44,25203.52,2984.48,29,Male
ORD00933,2025-05-30,East,Electronics,Headphones,4,3055.27,12221.08,988.52,37,Male
ORD00934,2024-02-10,South,Furniture,Chair,5,4546.94,22734.7,3565.75,35,Male
ORD00935,2024-01-02,East,Furniture,Chair,1,4628.17,4628.17,1265.86,58,Female
ORD00936,2025-09-18,East,Furniture,Sofa,2,38124.99,76249.98,14457.43,38,Male
ORD00937,2025-07-04,North,Electronics,Laptop,6,51912.08,311472.48,54981.98,64,Female
ORD00938,2025-02-08,South,Furniture,Chair,4,4785.16,19140.64,3642.83,46,Male
ORD00939,2024-06-29,South,Clothing,T-Shirt,6,836.7,5020.2,1716.3,54,Female
ORD00940,2025-09-14,South,Electronics,Headphones,5,2712.63,13563.15,1306.02,22,Male
ORD00941,2025-06-23,South,Electronics,Smartphone,7,23726.27,166083.89,28385.91,64,Male
ORD00942,2024-02-14,South,Electronics,Smartphone,7,24419.95,170939.65,15556.12,33,Male
ORD00943,2024-04-18,East,Furniture,Chair,3,4894.74,14684.22,3948.0,63,Male
ORD00944,2024-12-05,West,Furniture,Table,3,11953.02,35859.06,7768.83,27,Male
ORD00945,2024-10-30,North,Electronics,Laptop,5,56402.34,282011.7,26031.81,50,Female
ORD00946,2025-11-02,East,Electronics,Headphones,1,3247.3,3247.3,267.58,32,Female
ORD00947,2024-12-31,North,Electronics,Smartphone,8,23347.8,186782.4,16999.73,57,Female
ORD00948,2024-07-01,West,Electronics,Smartphone,6,27116.6,162699.6,27982.27,51,Female
ORD00949,2024-12-22,North,Electronics,Headphones,7,2790.13,19530.91,2865.72,35,Female
ORD00950,2024-06-01,South,Furniture,Sofa,5,37175.04,185875.2,30010.56,38,Male
ORD00951,2025-08-14,West,Clothing,T-Shirt,8,939.84,7518.72,1980.9,64,Female
ORD00952,2025-05-21,West,Electronics,Headphones,2,2893.83,5787.66,536.83,48,Female
ORD00953,2025-05-24,West,Furniture,Sofa,3,37114.99,111344.97,20808.84,52,Male
ORD00954,2024-08-12,North,Clothing,T-Shirt,2,914.57,1829.14,710.99,33,Female
ORD00955,2024-04-22,North,Electronics,Laptop,4,60432.96,241731.84,19753.23,40,Female
ORD00956,2025-03-07,South,Electronics,Headphones,5,2976.23,14881.15,2433.44,31,Male
ORD00957,2025-12-13,West,Electronics,Laptop,3,50789.59,152368.77,22791.03,41,Male
ORD00958,2024-05-24,North,Electronics,Smartphone,2,24884.13,49768.26,6937.33,33,Male
ORD00959,2025-12-16,East,Electronics,Laptop,7,51146.89,358028.23,35173.57,48,Female
ORD00960,2025-10-19,North,Furniture,Sofa,8,36969.78,295758.24,57085.88,56,Male
ORD00961,2025-12-29,East,Electronics,Headphones,1,2937.83,2937.83,359.48,54,Female
ORD00962,2024-05-08,South,Furniture,Table,7,13035.48,91248.36,14945.61,43,Male
ORD00963,2025-12-10,West,Furniture,Table,7,11240.87,78686.09,18404.22,48,Female
ORD00964,2024-04-21,North,Clothing,T-Shirt,7,839.67,5877.69,1698.34,22,Female
ORD00965,2024-01-12,East,Furniture,Sofa,1,33176.71,33176.71,5506.33,30,Male
ORD00966,2025-05-10,North,Electronics,Laptop,4,52460.85,209843.4,37282.1,21,Female
ORD00967,2024-07-18,East,Electronics,Smartphone,5,22542.39,112711.95,13036.82,43,Female
ORD00968,2024-06-02,North,Electronics,Headphones,2,2898.79,5797.58,983.57,55,Female
ORD00969,2024-04-05,South,Clothing,Jeans,1,1724.44,1724.44,736.41,31,Male
ORD00970,2025-03-17,North,Electronics,Headphones,6,2968.49,17810.94,1658.55,63,Female
ORD00971,2025-05-24,North,Furniture,Table,4,13192.82,52771.28,15499.05,18,Male
ORD00972,2024-03-10,East,Furniture,Chair,2,4499.02,8998.04,1578.77,54,Female
ORD00973,2024-09-19,West,Furniture,Sofa,2,31997.94,63995.88,14022.21,59,Male
ORD00974,2025-11-27,South,Electronics,Smartphone,8,22697.96,181583.68,30124.79,46,Female
ORD00975,2025-11-29,North,Furniture,Sofa,6,32084.43,192506.58,41872.85,57,Male
ORD00976,2024-03-15,South,Furniture,Table,1,11170.95,11170.95,2305.39,42,Female
ORD00977,2024-03-28,South,Electronics,Smartphone,6,24829.39,148976.34,21489.61,64,Male
ORD00978,2025-05-12,South,Clothing,T-Shirt,7,845.9,5921.3,2660.37,62,Female
ORD00979,2024-08-06,East,Electronics,Smartphone,5,24772.89,123864.45,16660.77,54,Male
ORD00980,2024-02-25,South,Clothing,T-Shirt,1,978.56,978.56,337.29,19,Female
ORD00981,2024-11-01,West,Furniture,Chair,5,4622.12,23110.6,3706.68,44,Male
ORD00982,2024-10-31,South,Furniture,Chair,3,4797.49,14392.47,4105.4,30,Female
ORD00983,2024-12-29,West,Clothing,T-Shirt,8,895.59,7164.72,2789.5,18,Male
ORD00984,2024-11-20,North,Electronics,Smartphone,3,24118.66,72355.98,12925.44,27,Female
ORD00985,2025-06-17,North,Electronics,Headphones,8,3218.58,25748.64,2352.41,46,Male
ORD00986,2024-06-19,West,Clothing,Jeans,2,1633.13,3266.26,1271.52,31,Female
ORD00987,2024-01-17,East,Furniture,Table,4,13132.19,52528.76,7992.55,37,Male
ORD00988,2024-12-09,North,Clothing,Jeans,8,1769.06,14152.48,4743.48,29,Female
ORD00989,2025-11-06,West,Clothing,T-Shirt,6,841.84,5051.04,1648.22,58,Female
ORD00990,2025-02-25,North,Electronics,Smartphone,2,26529.7,53059.4,4795.57,49,Male
ORD00991,2025-07-18,West,Clothing,Jeans,1,1860.38,1860.38,754.15,25,Male
ORD00992,2025-10-22,West,Clothing,Jeans,2,1746.22,3492.44,1507.33,18,Female
ORD00993,2025-02-28,South,Furniture,Table,5,11442.26,57211.3,11219.68,18,Female
ORD00994,2025-09-06,East,Electronics,Laptop,1,49788.71,49788.71,7918.94,39,Male
ORD00995,2024-02-22,West,Clothing,T-Shirt,4,910.03,3640.12,1196.37,26,Female
ORD00996,2024-05-09,North,Electronics,Headphones,7,3242.5,22697.5,2989.89,58,Female
ORD00997,2025-10-05,South,Furniture,Chair,3,4903.83,14711.49,2412.53,19,Male
ORD00998,2025-01-01,South,Clothing,T-Shirt,1,943.62,943.62,355.08,33,Male
ORD00999,2024-09-23,North,Furniture,Chair,4,4531.88,18127.52,4840.13,35,Male
ORD01000,2025-09-02,North,Electronics,Headphones,1,3083.03,3083.03,425.26,24,Male
